category,content,link,summary,title
정치,"[이데일리 박정수 기자] 다음은 이번 주(7월 13~17일) 재테크 캘린더다.◇7월13일(월)△경제지표△경제일정존 윌리엄스 뉴욕 연은 총재 연설 ◇7월14일(화)△경제지표일본 5월 광공업생산중국 6월 수출입유럽 5월 산업생산영국 5월 광공업생산영국 5월 보통무역수지독일 6월 CPI독일 7월 ZEW 서베이 예상미국 6월 NFIB 소기업 낙관지수미국 6월 CPI△경제일정한국 한국판 뉴딜 종합계획 발표제임스 불라드 세인트루이스 연은 총재 연설◇7월15일(수)△경제지표한국 6월 실업률영국 6월 CPI영국 5월 주택가격지수미국 7월 뉴욕제조업지수미국 6월 설비가동률미국 6월 광공업생산△경제일정연준, 베이지북 공개 패트릭 하커 필라델피아 연은 총재 연설일본 BOJ 통화정책회의◇7월16일(목)△경제지표중국 6월 광공업생산중국 2분기 GDP중국 6월 소매판매유럽 6월 EU27 신규 차량등록유럽 5월 무역수지영국 5월 ILO 3 개월 평균 실업률미국 6월 소매 판매미국 7월 필라델피아 연준 경기 전망미국 7월 NAHB 주택시장지수 △경제일정한국 한국은행 금통위유럽 유럽중앙은행(ECB) 통화정책회의찰스 에반스 시카고 연은 총재 연설 ◇7월17일(금)△경제지표유럽 6월 CPI미국 6월 건축허가미국 6월 주택착공건수미국 7월 미시간대학교 소비자신뢰(잠정치) △경제일정유럽 EU정상회담(브뤼셀)▶ 관련기사 ◀
박정수 ppjs@",https://news.nate.com/view/20200712n03610?mid=n0300,,이번주(7월 13~17일) 재테크 캘린더
정치,"[세종=이데일리 김상윤 기자] 앞으로 LED마스크, 플라즈마 미용기기, 두피관리기 등 가정용 미용기기에 대해 사전 안전 관리가 강화된다.산업통상자원부 국가기술표준원은 ‘가정용 미용기기’와 ‘방한대 마스크’의 안전관리를 강화하는 ‘전기용품 및 생활용품 안전관리법 시행규칙 개정안’을 13일 입법예고 한다고 12일 밝혔다.LED마스크, 플라즈마 미용기기, 눈마사지기, 두피관리기 등 미용기기는 최근 많은 인기를 얻으면서 판매되고 있지만, 의료기기가 아닌터라 식약처의 의료기기 인증을 받지 않고 있다. 별도의 안전성 확인 절차를 거치지 않자 지난해 12월 국무총리 주재 소비자정책위원회에서 LED마스크 안전기준 마련을 권고하는 등 안전관리의 필요성이 제기됐다.국표원은 가정용 미용기기를 생활용품의 ‘안전확인’ 품목에 포함시켜서, 안전기준을 제정하고 국가가 지정한 시험기관에서 사전 시험·검사를 받도록 의무화할 계획이다.미세먼지·유해물질·비말 차단 등의 기능성이 없는 ‘방한 마스크’ 역시 안전관리를 강화한다.  최근 코로나19의 영향으로 KF마스크의 대용품으로 면(棉)마스크, 기능성이 없는 단순 일회용 마스크의 사용이 크게 급증하고 있지만 KC 마크를 부착하지 않고 안전성확인을 위한 제품시험 의무없이 판매할 수가 있어 소비자의 혼란을 초래하고 있다. 국표원은 방한 마스크의 제품안전관리 등급을 상향조정하고, 명칭도 방한용·패션용·스포츠용 마스크로 변경할 계획이다. 앞으로는 방한마스크 제조·수입업자는 제품에 국가통합인증마크(KC)를 부착해야 하며 제품의 출고·통관 이전에 시험·검사를 받아야 한다.이승우 국가기술표준원장은 “새롭게 개발되는 신제품을 소비자들이 안심하고 사용할 수 있고, 코로나19 상황 속에서 소비자들이 좀 더 안전하게 생활할 수 있도록 지속적으로 노력하겠다”고 강조했다.▶ 관련기사 ◀
김상윤 yoon@",https://news.nate.com/view/20200712n05247?mid=n0300,,LED마스크·방한마스크 사전 안전관리 강화한다
정치,"(서울=연합뉴스) 박상돈 기자 = 중소벤처기업부는 12일 산하 5개 공공기관이 디지털·비대면 분야에서 일할 청년 2천50명을 채용하기 위해 오는 20일까지 신청을 받는다고 밝혔다.  이는 4월 비상경제회의에서 발표된 공공부문의 비대면·디지털 일자리 창출을 위한 후속 조치다. 소상공인진흥공단이 전통시장 데이터 구축 및 홍보 분야에서 일할 1천500명 등 1천700명을 채용하는 것을 비롯해 중소벤처기업진흥공단 200명, 기술보증기금 100명, 중소기업유통센터 25명, 소상공인방송정보원 25명을 각각 채용한다. kaka@yna.co.kr(끝)",https://news.nate.com/view/20200712n06780?mid=n0300,,중기부 산하 공공기관 5곳 디지털 일자리 2천50명 채용
정치,"정부가 '7.10 대책' 세제 강화로 다주택자가 처분 대신 증여를 택하는 것을 차단하기 위해 증여받은 부동산에 붙는 취득세율을 올리는 방안을 검토하고 있습니다.홍남기 경제부총리는 앞서 지난 10일 다주택자들이 양도 대신 증여를 택할 가능성에 대한 질문을 받고 ""정부가 지금 별도로 대책을 검토 중""이라고 밝혔습니다.이와 관련해 정부가 이번 '7·10 대책'을 통해 2주택부터는 취득세율을 현행 1∼3%에서 8%로, 3주택 이상은 12%로 상향한 했는데 증여재산에 대한 취득세도 이에 준하는 수준으로 인상할 것이란 관측이 나오고 있습니다.이와 함께 증여 받은 부동산을 팔 경우 취득 가격이 아닌 증여 시점 가격을 기준으로 양도세를 내도록 한 '이월 과세' 적용 기간을 현행 5년보다 늘리는 방안도 거론되고 있습니다.이종수 [jslee@ytn.co.kr][저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]",https://news.nate.com/view/20200712n07305?mid=n0300,,다주택자 처분 대신 증여 차단…증여 취득세 인상검토
정치,"제일기획은 어제 서울 서초구 서초동 강남사업장 'GT타워'에서 근무하는 직원 1명이 코로나19 확진을 받아 사업장을 폐쇄했다고 밝혔습니다.제일기획은 강남사업장 직원으로부터 어젯밤 10시 쯤 코로나19 확진 판정을 통보받은 즉시 전체 임직원에게 확진자 발생 메시지를 발송했습니다.제일기획측은 ""임직원의 안전을 최우선으로 고려해 서초동 GT타워 강남사업장을 즉시 폐쇄했다""며 ""근무 공간에 대한 긴급 방역을 시행하고 질병관리본부의 매뉴얼에 따라 대응할 것""이라고 말했습니다.회사측은 방역당국과 함께 확진자의 동선과 접촉자를 파악하고 접촉자에 대해서는 자가격리와 함께 코로나 검사를 시행할 예정입니다.제일기획은 이 건물의 4개 층을 사용중이며 확진자가 근무한 GT타워의 해당 층은 방역 일로부터 5일간, 다른 층은 3일간 사업장을 폐쇄하기로 했습니다.이종수 [jslee@ytn.co.kr][저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]",https://news.nate.com/view/20200712n07362?mid=n0300,,제일기획 강남사업장 직원 1명 코로나 확진…사업장 폐쇄
정치,"금융감독원이 지난 1월 옵티머스자산운용을 포함한 자산운용사 5곳에 대해 부실징후를 파악해 서면검사를 했던 것으로 파악됐습니다.금융투자업계와 금융당국에 따르면 금감원은 라임자산운용 사태 이후 지난해 11월부터 올해 1월까지 자산운용사 52개사, 펀드 1천786개에 대해 실태점검을 했습니다.이 가운데 사모사채 편입 비중, 자산과 만기의 불일치, 개인투자자 비중 등에서 이상 징후가 발견돼 '집중 모니터링 대상'으로 선정된 운용사는 모두 10곳입니다.모니터링 대상으로 분류된 10곳 중 5곳에 대해서는 추가 검사가 필요하다고 판단, 서면검사까지 한 것으로 알려졌습니다.이들 5곳 중 1곳이었던 옵티머스자산운용이 실제 환매중단을 선언해 수천억 원대 손실이 예상되는 상황이라 나머지 4곳에 대한 추가 점검이 필수적이란 지적이 나오고 있습니다.이종수 [jslee@ytn.co.kr][저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]",https://news.nate.com/view/20200712n07525?mid=n0300,,"금감원, 부실징후 운용사 4곳 파악…""추가 점검 필수"""
정치,"올해 경제성장률이 국제통화기금, IMF 외환위기 이후 최저 수준인 -2.3%를 기록할 것이라는 전망이 나왔습니다.한국경제연구원은 보고서에서 경제 위기 수준의 극심한 부진을 겪고 있는 우리나라의 경기가 올해 안에 회복하기 어려울 것으로 전망했습니다.보고서는 올해 경제성장률 전망치를 지난 3월과 같은 -2.3%로 제시했습니다.상반기 -1.7%, 하반기는 더 낮은 -2.9%일 것으로 내다봤습니다.코로나19사태 충격을 극복하기 위해 전방위적인 노력을 기울이고 있지만 대내적으로 장기간 경제 여건이 부실해져 왔고 대외적으로는 미국과 중국 등 주요 국가의 경기 회복이 지연되면서 침체에서 벗어나기는 어렵다는 분석입니다.이종수 [jslee@ytn.co.kr][저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]",https://news.nate.com/view/20200712n07693?mid=n0300,,"한경연 ""올해 경제성장률 -2.3%…하반기가 더 나빠"""
정치,"(서울=연합뉴스) 정부는 지금까지의 부동산 대책을 통해 투기성 수요 억제를 위한 금융, 세제 정책을 총동원했다. 주택과 관련된 대출을 최대한 묶고 취득과 보유, 양도 등 전 과정에서 세금을 대폭 올렸다. 특히 고가 주택보유자와 다주택자, 투기성 단기보유자에 대한 부담을 가중해왔다. 7·10 대책은 이런 정책 기조의 종착점이다. 물론 공시가격 현실화와 보유세 추가 인상 등의 카드가 있겠지만 큰 틀에서 수요억제책은 정책 수단이 거의 소진됐다고 봐야 한다. 이젠 땅에 떨어진 정책 신뢰를 회복하고, 실효성 있는 공급대책을 통해 집값이 계속 오를 것이라는 심리적 공포를 걷어내야 한다, 정책에 대한 국민 믿음을 얻기 위해선 지금까지 나온 부동산 대책에 수반한 입법을 조속히 완료해 제도적 불확실성을 걷어내야 한다. 작년 하반기에 나온 부동산 세제 등의 투기 차단책이나 전·월세 대책이 발빠른 입법으로 뒷받침되지 못하고 주춤거리면서 투기 광풍을 키웠고 이는 집값 불안을 증폭시켰다. 정부와 여당은 야권을 설득해 작년 12·16 대책과 지난 6·17 대책, 7·10 대책의 뼈대인 종부세, 양도세 등 부동산 관련 법 개정을 이달 임시국회에서 반드시 마무리해야 할 것이다. 최근 서울과 수도권 집값 폭등의 이면엔 홍수를 이룬 유동성 문제와 함께 고질적인 서울의 주택 공급 부족이 똬리를 틀고 있다. 코로나19 사태로 인한 경제 추락이 심각한 만큼 통화정책을 긴축으로 돌리는 게 어렵다면 특단의 공급대책으로 시장의 불안을 덜어내는 게 급선무다. 우리나라의 전체 주택보급률은 2018년 기준 104.2%이고 서울은 95.9%로 겉보기엔 큰 문제가 없어 보인다. 하지만 적정 보급률로 여겨지는 110%에 미달한 데다 서울은 이에 크게 하회하는 것이 엄연한 현실이다. 인구 1천명당 주택 수는 전국 평균이 403채로 경제협력개발기구(OECD) 국가 중 하위권이다. 서울과 수도권은 370채 안팎에 불과한데 400∼500채대 수준인 뉴욕이나 도쿄, 파리 등 유럽 주요 도시에 크게 못 미친다. 급격히 불어나는 1∼2인 가구, 주택 노후 심화에 따른 주거의 질 악화, 임대주택이나 도시형생활주택, 다가구주택 등에서 새 아파트로 옮겨타려는 욕구 등으로 신규 아파트에 대한 수요는 갈수록 커지는 양상이다. 서울의 경우 자가주택보유율이 47%에 불과하다는 점도 집값의 잠재적 불안 요인이다. 서울의 아파트 입주 물량은 올해 4만여가구에서 내년에 절반 수준으로 줄어든다. 이런 현실에서 주택보급이나 신규 공급이 충분하다는 정부의 입장은 다른 나라 얘기로 들릴 수밖에 없다. 정부가 아무리 강력한 수요억제책을 내놔도 새집, 더 나은 환경에 대한 갈망을 억누를 수는 없고 이는 결국 집값 상승 압력으로 작용할 것이다.   7·10 대책이 공급에 대한 실수요자들의 갈증을 해소하지 못했다는 점은 아쉽다. 물론 정부가 무주택자나 3040 세대의 내 집 마련 기회를 확 늘려준 것은 잘한 일이다. 도심 고밀도 개발, 용적률 상향조정, 공공이 참여하는 재개발·재건축 추진 등 진일보한 공급대책을 제시한 것도 바람직했다. 다만 공급 확대의 경우 구체적 내용이 아직 없다. 부족한 서울지역 택지확보를 위해 여당 일각이나 전문가들이 제시한 그린벨트 해제나 재건축 규제 완화는 없던 일이 될 가능성이 커졌다. 홍남기 경제부총리는 그린벨트 해제를 구체적으로 검토하지 않고 있다고 했고, 김현미 국토부 장관은 재건축 규제 완화를 고려하지 않고 있다고 했다. 그린벨트 해제는 반대 여론이 만만찮아 쉽게 결정할 수 있는 사안이 아닐 것이다. 그러나 재건축 규제는 서울 도심의 공급난을 풀기 위해 어떤 방식으로든 완화 또는 해제가 불가피하다는 점에서 이를 부인한 것은 정부의 공급 확대 의지박약으로 시장에 비치지 않을까 우려스럽다. 정부는 경제부총리가 주재하는 '주택공급확대 범정부 TF'를 구성해 근본적인 주택공급 확대방안을 마련하기로 했는데 선입견을 털고 모든 정책 아이디어를 테이블 위에 올려 신속한 결론을 내야 한다. 코로나 사태 국면에서 나라를 뒤흔든 마스크 대란은 공적 통제와 압도적 공급확대로 진압됐다. 시장 논리는 마스크나 부동산이나 매한가지다. 정부는 부동산 대란을 잠재우기 위해 금융과 세제라는 수요 통제에만 매달렸는데 이젠 공급 확대에 정책 역량을 집중하길 바란다.(끝)",https://news.nate.com/view/20200712n07662?mid=n0300,,[연합시론] 좌고우면 말고 집값 공포 해소할 확실한 공급책 신속 제시해야
정치,환매 중단 사태를 맞은 옵티머스자산운용의 펀드 가입자들이 원금의 절반 이상은 판매사로부터 먼저 받을 전망입니다.금융투자업계 등에 따르면 옵티머스 펀드 최대 판매사인 NH투자증권은 다음 주 예정된 정기 이사회를 앞두고 옵티머스 펀드 투자 고객들에게 유동성을 공급하는 방안을 논의 하고 있습니다.앞서 NH투자증권은 옵티머스 펀드가 안전하다고 믿고 자금을 맡긴 고객이 많은 점을 고려해 투자금의 일정 비율을 조건 없이 미리 지급하기로 했습니다.금융투자업계 안팎에선 선지원 금액이 원금의 50∼70% 선이 될 가능성이 크다고 보고 있습니다.이종수 [jslee@ytn.co.kr][저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지],https://news.nate.com/view/20200712n07524?mid=n0300,,"옵티머스 펀드 투자자, 원금 절반이상 선지급받을 듯"
정치,"올해 하계휴가비를 지급하는 기업은 줄고 휴가 사용을 장려하는 기업은 늘어난 것으로 나타났습니다.한국경영자총협회는 전국 5인 이상 793개 기업 대상 조사 결과 하계휴가를 실시하는 기업의 48.4%가 휴가비를 줄 것으로 나타났다고 밝혔습니다.지난해 54.5%에 비해 6.1%p 감소했습니다.반면에 '연차휴가 사용 촉진제'를 활용해 연차휴가 사용을 장려한다는 기업은 지난해 52.7%보다 10%p 늘어난 62.7%였습니다.평균 휴가 일수는 3.8일로 지난해 3.7일과 비슷했습니다.경총은 또 응답 기업의 76%가 최근 경기 상황이 지난해보다 악화됐다고 답했고, 지난해와 비슷하단 응답은 21.8%, 개선됐다는 응답은 2.1%였습니다.이종수 [jslee@ytn.co.kr][저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]",https://news.nate.com/view/20200712n11365?mid=n0300,,"경총 ""휴가비 주는 기업은 줄고 휴가 권장하는 회사는 늘고"""
정치,"▲ 김우식(전 쌍용엔지니어링 대표이사)씨 별세, 김유진, 김유석(크럭스크리에이티브 대표이사), 김유미씨 부친상= 12일 오전 6시11분, 서울아산병원 장례식장 32호실, 발인 14일 오전 7시. ☎ 02-3010-2000 (서울=연합뉴스) (끝)",https://news.nate.com/view/20200712n12003?mid=n0300,,[부고] 김우식(전 쌍용엔지니어링 대표이사)씨 별세
정치,◇ 과장급  ▲ 금융정보분석원 기획행정실장 전요섭 ▲ 금융정책과장 이동훈 ▲ 자본시장과장 변제호 ▲ 서민금융과장 홍성기 ▲ 중소금융과장 김종훈 ▲ 국제협력팀장 정종식 ▲ 구조개선정책과장 손성은  ▲ 보험연구원 손주형 ▲ 자본시장연구원 손영채 ▲ 금융그룹감독혁신단 감독제도팀장 권주성(끝),https://news.nate.com/view/20200712n12553?mid=n0300,,[인사] 금융위원회
정치,"금융위원회와 금융감독원이 내일(13일)부터 본인 신용정보관리업인 이른바 마이데이터 사업 예비 허가 사전신청을 받습니다.마이데이터 사업은 은행, 카드, 통신사 등에 흩어진 금융거래 정보 등을 수집해 금융소비자에게 한눈에 보여주고 이를 토대로 맞춤형 상품 추천, 자문 등을 제공해 수익을 내는 모델인데 금융위 허가를 받아야 사업할 수 있습니다.금융위는 다음 달 4일까지 예비허가 사전 신청을 받아 허가요건 등을 검토한 뒤 5일부터 정식으로 예비허가 신청을 받을 예정입니다.금융위는 사업계획이 타당한지, 망 분리 같은 요건을 준수하고 있는지 등 준비 상황과 금융회사·핀테크 기업 간의 균형을 고려해 준비가 잘 된 회사부터 허가 절차를 진행할 계획이라고 밝혔습니다.차유정 [chayj@ytn.co.kr][저작권자(c) YTN & YTN PLUS 무단전재 및 재배포 금지]",https://news.nate.com/view/20200712n13344?mid=n0300,,내일부터 마이데이터 예비허가 사전신청
정치,"[이데일리 장순원 기자] 정부가 6·17 부동산대책 이후 새 규제지역으로 묶인 곳의 주민 반발에 결국 무릎을 꿇었다. 잔금대출에 대한 주택담보인정비율(LTV)을 40%로 강화했다가 다시 종전처럼 LTV 70%로 되돌렸기 때문이다. 문재인 정부 이후 지켜온 대출 규제의 일관성이 처음 무너진 것이다. 금융당국은 규제 지역이 광범위하게 지정돼 실수요자들이 피해를 입을 수 있다는 이유를 댄다. 불가피한 결정이라는 것이다.  하지만 실수요자들의 피해라고 보기 애매한 경우도 많다. 6·17 규제의 직격탄을 맞았다고 반발한 인천 서구에서 2년 전 4억원(30평대 기준)에 분양했던 한 아파트는 현재 2억~3억원 안팎의 웃돈(프리미엄)이 붙었다. 입주 때까지 시세가 유지되면 7억원짜리 아파트가 된다. 분양가의 60%까지 받을 수 있는 중도금 대출을 최대한 받으면 2억4000만원쯤 된다. 투기과열지구로 지정되면서 LTV가 40%로 낮아져도 잔금대출은 시세를 기준으로 산출한다. 이런 경우라도 최대 2억8000만원까지 받을 수 있어, 중도금 대출을 충분히 대신할 수 있다는 뜻이다. 정부가 잔금대출까지 LTV를 70%로 적용하기로 하면서 대출 가능금액이 4억9000만원(시세의 70%)까지 불어난다. 잔금 대출을 통해 자기 돈 한 푼도 안들이고 아파트 구매가 가능해졌다는 의미다. 새로 규제지역에 포함된 많은 아파트가 이런 경우다. 규제 완화 대상을 무주택 실수요자로 좁혔다면 그나마 합리적인 정책 조정으로 이해할 수 있다. ‘주거 사다리’를 끊어선 안된다는 주장도 일리가 있다. 하지만 이번에는 아직 잔금대출을 치르지 않은 기존 규제지역은 물론 다주택자까지 규제 완화의 혜택을 줬다. 대상이 훨씬 광범위해진 셈이다. 청와대와 정부 고위공직자들의 다주택보유 사실이 알려지며 여론이 악화하자 민심 달래기용으로 이들도 포함한 게 아니냐는 비판이 나오는 이유다. 시장에서는 집단 반발을 하면 규제를 풀어준다는 잘못된 신호를 줬다는 우려가 많다. 벌써 일부에서는 “우리는 대출 규제를 왜 풀어주지 않느냐”는 목소리가 나오고 있다. 원칙 세우기에는 오랜 시간이 걸리지만 무너지는 것은 한순간이다. 손쉽게 원칙을 무너트리는 정부라면 어떤 규제를 내놔도 효과를 보기 힘들다.▶ 관련기사 ◀
장순원 crew@",https://news.nate.com/view/20200712n13377?mid=n0300,,[기자수첩]일관성 없는 대출규제…다주택자도 예외 허용
정치,"올해 직원들에게 하계휴가비를 지급하는 기업이 지난해보다 줄어든 것으로 집계됐다. 반면 연차휴가 사용을 권유하는 기업은 되레 늘어났다.한국경영자총협회(경총)는 전국의 직원 5인 이상 기업 793곳을 대상으로 ‘2020년 하계휴가 실태조사’를 실시한 결과, 여름휴가를 실시하는 기업의 48.4%만 휴가비를 지급할 계획인 것으로 파악됐다고 12일 밝혔다. 이는 지난해(54.5%)에 비해 6.1%포인트 감소한 수치다.300인 이상 기업 중에서는 56.7%, 300인 미만 기업 중에서는 46.6%가 휴가비를 지급하겠다고 답했다. 전년 대비 각각 3.9%포인트와 6.6%포인트 줄어든 것으로, 300인 미만 기업에서 감소폭이 더 컸다.반면 ‘연차휴가 사용촉진제도’를 시행, 연차휴가 사용을 장려한다는 기업은 62.7%로 파악됐다. 지난해(52.7%)보다 10%포인트 늘어났다. 연차휴가 사용촉진제도는 사용자가 근로자에게 연차휴가를 최대한 사용하도록 장려하고, 그럼에도 근로자가 사용하지 않을 경우 미사용 연차휴가에 대한 금전 보상 의무를 면제하는 제도다.300인 이상 기업 중에서는 64.4%, 300인 미만 기업 중에서는 62.3%가 연차휴가 사용촉진제도를 시행할 계획이라고 답했다. 전년 대비 각각 6.9%포인트와 10.7%포인트 증가한 것이다.연차휴가 사용을 장려하는 이유에 대해서는 ‘연차수당 등 비용 절감 차원’이라는 응답이 47.1%로 가장 많았다. 이어 근로자의 휴식권 보장 차원(39.2%), 최근 경영여건과 무관한 관행적인 시행(13.7%) 등의 답변이 나왔다.경총에 따르면 응답 기업의 76.0%는 최근 경기 상황이 지난해보다 악화됐다고 답했다. 지난해와 비슷하다는 응답은 21.8%였고, 개선됐다는 답변은 2.1%에 불과했다.김성훈 기자
 [Copyrightⓒmunhwa.com '대한민국 오후를 여는 유일석간 문화일보' 무단 전재 및 재배포 금지()]",https://news.nate.com/view/20200712n13489?mid=n0300,반면 휴가 권장 기업은 10%포인트 증가…“비용 절감 차원”,"경총 ""올해 여름휴가비 주는 기업 6.1%포인트 감소"""
정치,"신종 코로나바이러스 감염증(코로나19) 여파로 세계 자동차 시장의 저성장 기조가 장기화, 오는 2023년이나 돼야 코로나19 발발 이전 수준을 회복할 것이란 전망이 나왔다.12일 한국자동차기자협회와 현대차그룹에 따르면, 이보성 현대차그룹 글로벌경영연구소장은 지난 10일 자동차기자협회 주최 세미나에서 “코로나 팬데믹(세계적 대유행) 이후 자동차 판매가 급락해 상반기 세계 전체 판매량이 29.5% 감소했다”며 “글로벌 자동차 판매량은 지난해 8756만 대에서 올해 7000만 대 초반으로 감소해, 연간으로는 20%가량의 감소세가 지속될 것”이라고 내다봤다.이 소장은 “내년에는 (세계 자동차 판매량이) 7000만 대 후반 정도가 될 테고, 2022년이 돼도 8000만 대 초반 선으로, 지난해 수준까지 가기는 힘들다”며 “잘해봤자 2023년이 돼야 회복될 수 있을 것”이라고 관측했다.이 소장은 올해 자동차 시장과 관련, “상반기는 코로나19가 지배했고 하반기도 마찬가지”라며 “수요 감소 폭과 속도가 지금까지와는 다르다. 글로벌 금융위기 때도 이렇지 않았고, 지금까지 이랬던 적이 없었다”고 말했다. 이 소장에 따르면, 글로벌 금융위기 당시에는 신흥국의 자동차 대중화 등으로 선진국 수요 감소를 상쇄할 수 있었지만, 이번에는 선진국과 신흥국이 동반 침체하고 있어 완충재가 없다. 이처럼 수요·공급 동시 위기가 찾아온 데다, 자동차 산업 자체가 전환기에 진입한 상황인 점 등도 과거와 다른 측면이라고 이 소장은 분석했다.이 소장은 또 자동차 산업이 코로나 이후 ‘직접 접촉(contact)의 배제’와 ‘연결(connect) 방식의 변화’라는 사회 트렌드 변화에 영향을 받을 것으로 전망했다. 그에 따르면 자동차 업체들은 ‘현지완결형 조달 체제’를 구축해 수급을 안정화하고, 공급망 붕괴 시 빠르게 복원할 수 있는 체제를 구축하는 방향으로 전략을 수정할 것으로 예상된다.이 소장은 모빌리티 시장에 대해서는 공유 서비스 기피 추세로 전환기에 직면할 것으로 예상했다. 성장 속도는 다소 감소하고, 공유 모빌리티 대신 단독으로 이용할 수 있고 위생 관리가 쉬운 ‘점유형 모빌리티 서비스’로 수요가 이동할 것으로 봤다.김성훈 기자
 [Copyrightⓒmunhwa.com '대한민국 오후를 여는 유일석간 문화일보' 무단 전재 및 재배포 금지()]",https://news.nate.com/view/20200712n13772?mid=n0300,이보성 현대차그룹 글로벌경영연구소장 전망“하반기 시장도 코로나가 지배…지금까지 이랬던 적 없었다”,"""자동차 수요 코로나 이전 수준 회복, 2023년에나 가능할 것"""
정치,"[경향신문]금융감독원이 최근 수천억원대 펀드 환매중단 우려가 불거진 옵티머스자산운용(옵티머스)을 포함한 자산운용사 5곳의 부실징후를 올해 초 파악해 서면검사를 진행한 것으로 파악됐다.12일 금융투자업계와 금융당국에 따르면 금감원은 지난해 11월부터 올해 1월까지 52개 자산운용사, 1786개의 펀드를 대상으로 실태점검을 벌였고 이 중 이상징후가 발견된 10곳을 집중 모니터링 대상으로 선정했다. 10곳 중 5곳에 대해서는 추가검사가 필요하다고 판단해 서면검사를 진행했다. 서면검사 대상에는 옵티머스도 포함됐다.이후 코로나19가 확산되면서 즉시 현장검사로 이어지지는 않았다. 다만 금감원은 옵티머스가 공공기관 매출채권에 투자한다는 투자제안서 내용과 달리 사모사채 등을 구입한 정황을 확인했고 옵티머스를 첫번째 현장검사 대상으로 정했다. 금감원의 옵티머스 현장검사는 지난달 12일 시작됐고, 6일 뒤인 18일 옵티머스는 380억원 규모의 펀드 환매 중단을 선언했다. 현재 환매 중단 규모는 1000억원이 넘는데, 향후 환매 중단이 예상되는 펀드 규모는 5000억원대에 이를 것으로 추산된다. 옵티머스 측은 투자금 5200억원 중 2700억원가량을 대부업체 등에 투자했다고 해명해왔지만 금감원의 최근 옵티머스 현장검사 결과 실제 투자금은 이에 크게 못 미치는 것으로 나타나 투자자들의 손실이 불가피해 보인다.옵티머스와 함께 서면검사 대상에 오른 운용사 4곳이 어떤 곳인지, 또 어떤 이유로 서면검사 대상이 됐는지는 알려지지 않았다. 옵티머스는 실제 투자한 자산이 계획과 달랐다는 점에서 문제가 생겼는데, 다른 4곳이 같은 문제를 안고 있을 것으로 단정하기는 어렵다. 다만 금감원이 실태조사 후 집중 모니터링, 서면검사까지 진행했을 정도라면 옵티머스 사태가 4곳의 운용사 중 한 곳에서 진행될 우려도 배제할 수 없다. 금융당국이 이달 중 233개 운용사를 상대로 착수할 사모펀드 전수조사 대상 중 4곳이 우선순위에 오를 가능성이 높다.윤승민 기자 mean@kyunghyang.com경향신문 주요뉴스ⓒ경향신문(), 무단전재 및 재배포 금지",https://news.nate.com/view/20200712n13426?mid=n0300,,"옵티머스 외 4개 금감원, 올 초 서면검사로 부실 파악했다"
정치,"코트라는 세계 127개 무역관에 구축한 ‘해외 물류 네트워크’ 서비스를 이용할 기업을 추가로 모집한다고 12일 밝혔다.코트라는 84개국, 127개 해외무역관 소재지에서 입·출고, 보관, 포장, 배송, 교환, 반품, 수입 대행 지원 사업을 시행 중이다. 올해 초 모집 3주 만에 지난해 지원 기업 수를 넘었다.이에 따라 코트라는 3차 추경 예산을 확보해 추가 모집에 나섰다. 공급 선을 다변화하기 위해 세계 일류 상품, K-방역, 소재·부품·장비 분야 기업을 집중적으로 모집할 예정이다. 또 온라인 유통망에 입점한 수출기업이 물류 네트워크를 이용할 수 있도록 아마존과도 협력할 계획이다.코트라 관계자는 “이 서비스는 신종 코로나바이러스 감염증(코로나19)으로 늘어난 전자상거래 등 비대면 수출 방식에 유용하다”며 “현지 물류창고에 재고를 보유하고, 판매하는 ‘스톡 세일’에도 코트라 인프라를 활용할 수 있다”고 말했다.곽선미 기자
 [Copyrightⓒmunhwa.com '대한민국 오후를 여는 유일석간 문화일보' 무단 전재 및 재배포 금지()]",https://news.nate.com/view/20200712n13773?mid=n0300,3차 추경 확보해 해외 포장·배송 등 지원 나서,"코트라, 해외 물류 네트워크 활용 기업 추가 모집"
